Table 1. Provisional cases of notifiable diseases by prefecture in Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30th week, 2018",,"Data collected as of August 1, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Ebola hemorrhagic fever,,Crimean-Congo hemorrhagic fever,,Smallpox,,South American hemorrhagic fever,,"Plague",,Marburg disease,,"Lassa fever",,Acute poliomyelitis,,Tuberculosis,,"Diphtheria",,"Severe Acute Respiratory Syndrome(SARS)",,Middle East Respiratory Syndrome Coronavirus,,Avian influenza H5N1,,Avian influenza H7N9,,Cholera,,Shigellosis,,Enterohemorrhagic Escherichia coli infection,,Typhoid fever,,"Paratyphoid fever",,Hepatitis E,,West Nile fever,,Hepatitis A,,Echinococcosis,,Yellow fever,,Psittacosis,,Omsk hemorrhagic fever,,Relapsing fever,,Kyasanur forest disease,,Q fever,,"Rabies",,Coccidioidomycosis,,Monkeypox,,Zika virus infection,,Severe Fever with Thrombocytopenia Syndrome(SFTS),,Hemorrhagic fever with renal syndrome,,Western equine encephalitis,,Tick-borne encephalitis,,Anthrax,,Chikungunya fever,,Scrub typhus(Tsutsugamushi disease),,Dengue fever,,Eastern equine encephalitis,,Avian influenza (exclud. Avian influenza both H5N1 and H7N9),,"Nipah virus infection",,Japanese spotted fever,,Japanese encephalitis,,Hantavirus pulmonary syndrome,,Herpes B virus infection,,Glanders,,Brucellosis,,Venezuelan equine encephalitis,,Hendra virus infection,,Epidemic typhus,,Botulism,,Malaria,,Tularemia,,Lyme disease,,"Lyssavirus infection(excluding rabies)",,Rift valley fever,,"Melioidosis",,"Legionellosis",,"Leptospirosis",,"Rocky mountain spotted fever",,"Amebiasis",,Viral hepatitis(excluding hepatitis A and E),,Carbapenem-resistant enterobacteriaceae infection,,Acute Flaccid Paralysis (excluding Acute poliomyelitis),,Acute encephalitis(excluding JE and WNE),,Cryptosporidiosis,,Creutzfeldt-Jakob disease,,"Severe invasive streptococcal infections(TSLS)",,"Acquired immunodeficiency syndrome (AIDS)",,Giardiasis,,Invasive haemophilus influenzae infection,,Invasive meningococcal infection,,Invasive streptococcal pneumoniae infection,,Varicella (limited to hospiltalized case),,Congenital rubella syndrome,,Syphilis,,Disseminated cryptococcal infection,,Tetanus,,Vancomycin-resistant S. aureus infection,,Vancomycin-resistant Enterococcus infection,,Pertussis,,Rubella,,Measles,,Multiple drug-resistant Acinetobacter infection,
Tochigi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,5,0,3,1,10,0,0,0,5,0,0,0,2,0,10,0,10,0,0,0,2,0,0,0,23,0,2,0,0,1,24,0,2,0,3,0,0,0,0,3,26,0,0,0,0,0,0
Gunma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,3,0,3,2,11,0,0,0,6,0,0,0,7,1,7,0,5,0,0,0,5,0,0,0,27,0,1,0,0,3,44,0,1,0,2,0,0,0,1,2,20,0,0,0,0,0,0
Saitama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,536,0,0,0,0,0,0,0,0,0,0,0,1,1,15,10,102,0,1,0,2,0,20,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0,1,22,0,3,1,39,0,2,0,24,0,0,0,1,0,20,1,21,0,1,1,15,0,1,2,94,0,6,0,0,3,118,0,2,0,2,0,0,1,3,14,195,0,8,0,9,0,2
Chiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,634,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,112,0,1,0,0,1,13,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,22,0,10,2,41,0,1,1,47,0,0,0,2,0,18,1,33,0,1,0,11,0,1,3,108,1,19,0,0,4,93,0,6,0,5,0,0,0,1,15,146,11,17,0,6,0,0
Tokyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1900,0,0,0,0,0,0,0,0,0,0,0,0,1,26,37,183,0,5,0,6,1,52,0,0,6,282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,4,69,0,1,0,0,1,92,1,27,1,102,0,2,0,39,0,3,0,14,1,55,6,228,1,12,1,20,0,6,2,249,1,32,0,0,21,990,0,11,0,2,0,0,0,3,69,594,2,13,0,14,0,3
Kanagawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,895,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,122,0,0,0,0,3,19,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,50,0,0,0,0,1,41,0,6,8,108,0,1,0,24,0,0,0,10,2,34,2,42,0,3,1,27,0,1,5,151,1,36,0,0,5,206,0,5,0,2,0,0,0,0,16,190,0,2,0,5,0,2
Niigata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,1,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,10,0,5,1,11,0,0,0,11,0,0,0,4,0,1,0,4,0,1,0,10,0,0,0,50,0,2,0,0,0,34,0,1,0,1,0,0,0,0,2,58,0,2,0,0,0,0
Toyama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,1,0,0,0,9,0,1,1,3,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,27,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0
Ishikawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,2,0,16,0,1,0,1,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,19,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
Fukui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,6,0,1,0,3,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,11,0,1,0,0,0,10,0,3,0,0,0,0,0,0,0,19,0,1,0,0,0,0
Yamanashi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,1,0,2,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,8,0,0,0,2,0,0,0,0,3,25,0,0,0,2,0,0
Nagano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,36,0,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,1,11,0,2,0,20,0,0,0,9,0,0,0,3,0,4,1,8,0,0,0,6,0,0,0,40,0,3,0,0,0,21,0,2,0,1,0,0,0,0,1,34,0,0,0,1,0,0
Gifu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,13,0,1,0,6,0,0,0,3,0,0,0,0,0,6,1,14,0,2,0,7,0,0,0,26,0,2,0,0,0,40,0,3,0,0,0,0,0,0,7,42,0,0,0,0,0,0
Shizuoka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,9,0,0,1,17,0,0,0,12,0,0,0,3,0,20,0,14,0,0,0,4,0,0,1,57,0,3,0,0,0,45,0,3,0,1,0,0,0,0,0,37,0,0,0,1,0,0
Aichi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,872,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,46,0,0,0,0,0,5,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,87,0,0,0,0,1,31,0,3,2,69,0,1,0,19,0,0,0,2,0,28,1,59,0,0,0,19,0,2,0,129,0,15,0,0,2,252,0,10,1,2,0,0,0,1,7,132,0,2,0,26,0,0
Mie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,0,1,1,19,0,2,0,7,0,0,0,1,0,4,1,9,0,0,0,6,0,1,0,29,0,1,0,0,1,41,0,2,0,0,0,0,0,0,1,12,1,3,0,0,0,0
Shiga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,1,0,5,0,0,0,3,0,0,2,5,0,6,0,4,0,0,0,4,0,0,0,26,0,3,0,0,0,7,0,0,0,0,0,0,0,1,3,48,0,0,0,0,0,0
Kyoto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,325,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,25,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,16,0,3,1,22,0,1,1,5,0,0,0,2,0,6,0,8,0,0,0,3,0,2,1,78,0,2,0,0,4,62,0,3,0,1,0,0,0,0,5,50,0,2,0,0,0,0
